Quantity,Sales, Cost,Discount,Order Date,CustomerID,MenuID,DeliveryID
2,465,310,20.33,2019-12-30,13599,13599,13599
3,337.5,225,9.12,2021-11-24,13600,13600,13600
2,285,190,67.77,2020-05-20,13601,13601,13601
1,147,98,35.44,2020-07-01,13602,13602,13602
3,252.405,168.27,31.2,2022-08-01,13603,13603,13603
3,186.93,124.62,61.49,2022-07-07,13604,13604,13604
2,216.135,144.09,91.14,2020-10-06,13605,13605,13605
1,152.4,101.6,97.48,2019-12-05,13606,13606,13606
2,139.695,93.13,68.89,2021-08-04,13607,13607,13607
3,66.855,44.57,47.84,2022-10-15,13608,13608,13608
2,137.76,91.84,94.76,2022-03-17,13609,13609,13609
1,199.755,133.17,20,2019-12-11,13610,13610,13610
3,78.12,52.08,15,2020-06-22,13611,13611,13611
3,125.985,83.99,10.52,2020-08-03,13612,13612,13612
2,104.07,69.38,11.23,2019-08-24,13613,13613,13613
1,179.7,119.8,51.05,2020-08-16,13614,13614,13614
2,187.5,125,89.84,2019-12-17,13615,13615,13615
3,352.5,235,17.4,2020-02-04,13616,13616,13616
2,112.5,75,91.41,2020-03-20,13617,13617,13617
1,330,220,9.71,2021-06-22,13618,13618,13618
3,480,320,80.34,2020-04-22,13619,13619,13619
3,315,210,54.08,2020-07-05,13620,13620,13620
2,465,310,98.01,2020-10-09,13621,13621,13621
1,337.5,225,99.24,2021-02-01,13622,13622,13622
2,285,190,30,2022-02-21,13623,13623,13623
3,147,98,37.04,2021-09-07,13624,13624,13624
2,252.405,168.27,24,2022-11-05,13625,13625,13625
1,186.93,124.62,10,2022-09-01,13626,13626,13626
3,216.135,144.09,53.53,2022-08-29,13627,13627,13627
3,152.4,101.6,23,2020-04-02,13628,13628,13628
2,139.695,93.13,73.09,2022-03-04,13629,13629,13629
1,66.855,44.57,20.33,2022-12-14,13630,13630,13630
2,137.76,91.84,9.12,2021-06-09,13631,13631,13631
3,199.755,133.17,67.77,2020-05-16,13632,13632,13632
2,78.12,52.08,35.44,2021-02-13,13633,13633,13633
1,125.985,83.99,31.2,2020-10-13,13634,13634,13634
3,104.07,69.38,61.49,2021-11-22,13635,13635,13635
3,179.7,119.8,91.14,2021-10-21,13636,13636,13636
2,187.5,125,97.48,2021-09-06,13637,13637,13637
1,352.5,235,68.89,2021-10-18,13638,13638,13638
2,112.5,75,47.84,2022-03-19,13639,13639,13639
3,330,220,94.76,2022-01-26,13640,13640,13640
2,480,320,20,2022-08-03,13641,13641,13641
1,315,210,15,2019-12-22,13642,13642,13642
3,465,310,10.52,2019-08-23,13643,13643,13643
3,337.5,225,11.23,2022-02-05,13644,13644,13644
2,285,190,51.05,2022-11-12,13645,13645,13645
1,147,98,89.84,2021-04-25,13646,13646,13646
2,252.405,168.27,17.4,2020-05-11,13647,13647,13647
3,186.93,124.62,91.41,2021-09-26,13648,13648,13648
2,216.135,144.09,9.71,2022-12-21,13649,13649,13649
1,152.4,101.6,80.34,2022-06-03,13650,13650,13650
3,139.695,93.13,54.08,2019-10-21,13651,13651,13651
3,66.855,44.57,98.01,2021-04-24,13652,13652,13652
2,137.76,91.84,99.24,2020-08-12,13653,13653,13653
1,199.755,133.17,30,2022-12-10,13654,13654,13654
2,78.12,52.08,37.04,2022-11-24,13655,13655,13655
3,125.985,83.99,24,2019-11-28,13656,13656,13656
2,104.07,69.38,10,2020-09-24,13657,13657,13657
1,179.7,119.8,53.53,2020-11-29,13658,13658,13658
3,187.5,125,23,2020-10-16,13659,13659,13659
3,352.5,235,73.09,2021-09-26,13660,13660,13660
2,112.5,75,20.33,2022-12-29,13661,13661,13661
1,330,220,9.12,2021-04-02,13662,13662,13662
2,480,320,67.77,2020-11-22,13663,13663,13663
3,315,210,35.44,2021-07-29,13664,13664,13664
2,465,310,31.2,2020-10-06,13665,13665,13665
1,337.5,225,61.49,2019-09-19,13666,13666,13666
3,285,190,91.14,2019-08-27,13667,13667,13667
3,147,98,97.48,2021-08-14,13668,13668,13668
2,252.405,168.27,68.89,2021-03-25,13669,13669,13669
1,186.93,124.62,47.84,2021-12-28,13670,13670,13670
2,216.135,144.09,94.76,2021-01-13,13671,13671,13671
3,152.4,101.6,20,2020-08-15,13672,13672,13672
2,139.695,93.13,15,2022-08-11,13673,13673,13673
1,66.855,44.57,10.52,2019-09-21,13674,13674,13674
3,137.76,91.84,11.23,2020-10-14,13675,13675,13675
3,199.755,133.17,51.05,2022-10-02,13676,13676,13676
2,78.12,52.08,89.84,2022-08-04,13677,13677,13677
1,125.985,83.99,17.4,2021-09-26,13678,13678,13678
2,104.07,69.38,91.41,2022-05-27,13679,13679,13679
3,179.7,119.8,9.71,2021-09-17,13680,13680,13680
2,187.5,125,80.34,2020-05-21,13681,13681,13681
1,352.5,235,54.08,2021-05-16,13682,13682,13682
3,112.5,75,98.01,2019-06-26,13683,13683,13683
3,330,220,99.24,2022-11-26,13684,13684,13684
2,480,320,30,2021-02-21,13685,13685,13685
1,315,210,37.04,2020-03-03,13686,13686,13686
2,465,310,24,2019-07-26,13687,13687,13687
3,337.5,225,10,2020-08-22,13688,13688,13688
2,285,190,53.53,2021-01-16,13689,13689,13689
1,147,98,23,2021-11-21,13690,13690,13690
3,252.405,168.27,73.09,2020-10-27,13691,13691,13691
3,186.93,124.62,20.33,2021-11-28,13692,13692,13692
2,216.135,144.09,9.12,2022-09-20,13693,13693,13693
1,152.4,101.6,67.77,2022-03-29,13694,13694,13694
2,139.695,93.13,35.44,2021-09-21,13695,13695,13695
3,66.855,44.57,31.2,2020-04-28,13696,13696,13696
2,137.76,91.84,61.49,2021-05-27,13697,13697,13697
1,199.755,133.17,91.14,2021-06-17,13698,13698,13698
3,78.12,52.08,97.48,2022-01-24,13699,13699,13699
3,125.985,83.99,68.89,2021-06-08,13700,13700,13700
2,104.07,69.38,47.84,2022-09-27,13701,13701,13701
1,179.7,119.8,94.76,2022-10-25,13702,13702,13702
2,187.5,125,20,2021-11-02,13703,13703,13703
3,352.5,235,15,2022-04-03,13704,13704,13704
2,112.5,75,10.52,2022-01-31,13705,13705,13705
1,330,220,11.23,2021-10-01,13706,13706,13706
3,480,320,51.05,2021-07-17,13707,13707,13707
3,315,210,89.84,2022-11-27,13708,13708,13708
2,465,310,17.4,2022-12-05,13709,13709,13709
1,337.5,225,91.41,2019-10-17,13710,13710,13710
2,285,190,9.71,2021-08-15,13711,13711,13711
3,147,98,80.34,2020-01-14,13712,13712,13712
2,252.405,168.27,54.08,2019-06-14,13713,13713,13713
1,186.93,124.62,98.01,2020-12-26,13714,13714,13714
3,216.135,144.09,99.24,2020-09-08,13715,13715,13715
3,152.4,101.6,30,2022-03-14,13716,13716,13716
2,139.695,93.13,37.04,2020-04-07,13717,13717,13717
1,66.855,44.57,24,2021-09-23,13718,13718,13718
2,137.76,91.84,10,2021-03-02,13719,13719,13719
3,199.755,133.17,53.53,2022-09-22,13720,13720,13720
2,78.12,52.08,23,2022-03-13,13721,13721,13721
1,125.985,83.99,73.09,2022-01-14,13722,13722,13722
3,104.07,69.38,20.33,2021-03-16,13723,13723,13723
3,179.7,119.8,9.12,2020-08-31,13724,13724,13724
2,187.5,125,67.77,2020-05-05,13725,13725,13725
1,352.5,235,35.44,2020-06-06,13726,13726,13726
2,112.5,75,31.2,2022-10-30,13727,13727,13727
3,330,220,61.49,2021-12-26,13728,13728,13728
2,480,320,91.14,2021-04-09,13729,13729,13729
1,315,210,97.48,2022-10-10,13730,13730,13730
3,465,310,68.89,2022-08-21,13731,13731,13731
3,337.5,225,47.84,2020-12-19,13732,13732,13732
2,285,190,94.76,2021-02-07,13733,13733,13733
1,147,98,20,2021-04-01,13734,13734,13734
2,252.405,168.27,15,2019-11-11,13735,13735,13735
3,186.93,124.62,10.52,2022-04-19,13736,13736,13736
2,216.135,144.09,11.23,2020-01-13,13737,13737,13737
1,152.4,101.6,51.05,2022-05-19,13738,13738,13738
3,139.695,93.13,89.84,2021-01-22,13739,13739,13739
3,66.855,44.57,17.4,2021-05-27,13740,13740,13740
2,137.76,91.84,91.41,2022-03-27,13741,13741,13741
1,199.755,133.17,9.71,2021-04-09,13742,13742,13742
2,78.12,52.08,80.34,2019-09-11,13743,13743,13743
3,125.985,83.99,54.08,2019-09-02,13744,13744,13744
2,104.07,69.38,98.01,2020-12-23,13745,13745,13745
1,179.7,119.8,99.24,2021-01-13,13746,13746,13746
3,187.5,125,30,2020-12-24,13747,13747,13747
3,352.5,235,37.04,2021-07-03,13748,13748,13748
2,112.5,75,24,2020-02-15,13749,13749,13749
1,330,220,10,2020-03-08,13750,13750,13750
2,480,320,53.53,2020-02-21,13751,13751,13751
3,315,210,23,2021-05-22,13752,13752,13752
2,465,310,73.09,2022-03-10,13753,13753,13753
1,337.5,225,20.33,2022-03-04,13754,13754,13754
3,285,190,9.12,2019-07-08,13755,13755,13755
3,147,98,67.77,2022-10-29,13756,13756,13756
2,252.405,168.27,35.44,2021-09-08,13757,13757,13757
1,186.93,124.62,31.2,2021-06-05,13758,13758,13758
2,216.135,144.09,61.49,2020-08-12,13759,13759,13759
3,152.4,101.6,91.14,2022-05-13,13760,13760,13760
2,139.695,93.13,97.48,2023-01-04,13761,13761,13761
1,66.855,44.57,68.89,2021-12-14,13762,13762,13762
3,137.76,91.84,47.84,2021-09-12,13763,13763,13763
3,199.755,133.17,94.76,2021-07-19,13764,13764,13764
2,78.12,52.08,20,2020-01-06,13765,13765,13765
1,125.985,83.99,15,2022-01-27,13766,13766,13766
2,104.07,69.38,10.52,2020-02-07,13767,13767,13767
3,179.7,119.8,11.23,2021-07-28,13768,13768,13768
2,187.5,125,51.05,2021-08-21,13769,13769,13769
1,352.5,235,89.84,2020-10-25,13770,13770,13770
3,112.5,75,17.4,2020-07-17,13771,13771,13771
3,330,220,91.41,2021-09-28,13772,13772,13772
2,480,320,9.71,2019-08-15,13773,13773,13773
1,315,210,80.34,2021-02-08,13774,13774,13774
2,465,310,54.08,2022-06-03,13775,13775,13775
3,337.5,225,98.01,2020-07-23,13776,13776,13776
2,285,190,99.24,2020-01-02,13777,13777,13777
1,147,98,30,2021-06-27,13778,13778,13778
3,252.405,168.27,37.04,2021-02-12,13779,13779,13779
3,186.93,124.62,24,2022-01-06,13780,13780,13780
2,216.135,144.09,10,2021-05-15,13781,13781,13781
1,152.4,101.6,53.53,2021-09-12,13782,13782,13782
2,139.695,93.13,23,2021-04-12,13783,13783,13783
3,66.855,44.57,73.09,2021-04-12,13784,13784,13784
2,137.76,91.84,20.33,2021-05-02,13785,13785,13785
1,199.755,133.17,9.12,2020-11-29,13786,13786,13786
3,78.12,52.08,67.77,2020-07-01,13787,13787,13787
3,125.985,83.99,35.44,2021-05-03,13788,13788,13788
2,104.07,69.38,31.2,2020-11-21,13789,13789,13789
1,179.7,119.8,61.49,2019-10-05,13790,13790,13790
2,187.5,125,91.14,2020-09-01,13791,13791,13791
3,352.5,235,97.48,2021-11-22,13792,13792,13792
2,112.5,75,68.89,2022-09-08,13793,13793,13793
1,330,220,47.84,2022-11-17,13794,13794,13794
3,480,320,94.76,2019-10-23,13795,13795,13795
3,315,210,20,2020-01-05,13796,13796,13796
2,465,310,15,2022-01-05,13797,13797,13797
1,337.5,225,10.52,2020-01-29,13798,13798,13798
2,285,190,11.23,2020-12-21,13799,13799,13799
3,147,98,51.05,2021-08-03,13800,13800,13800
2,252.405,168.27,89.84,2022-01-14,13801,13801,13801
1,186.93,124.62,17.4,2021-06-08,13802,13802,13802
3,216.135,144.09,91.41,2020-06-19,13803,13803,13803
3,152.4,101.6,9.71,2020-06-25,13804,13804,13804
2,139.695,93.13,80.34,2021-06-09,13805,13805,13805
1,66.855,44.57,54.08,2020-04-10,13806,13806,13806
2,137.76,91.84,98.01,2020-11-20,13807,13807,13807
3,199.755,133.17,99.24,2020-08-15,13808,13808,13808
2,78.12,52.08,30,2020-05-14,13809,13809,13809
1,125.985,83.99,37.04,2022-12-06,13810,13810,13810
3,104.07,69.38,24,2022-01-22,13811,13811,13811
3,179.7,119.8,10,2022-01-30,13812,13812,13812
2,187.5,125,53.53,2020-03-21,13813,13813,13813
1,352.5,235,23,2022-07-03,13814,13814,13814
2,112.5,75,73.09,2022-01-06,13815,13815,13815
3,330,220,20.33,2020-09-11,13816,13816,13816
2,480,320,9.12,2022-05-27,13817,13817,13817
1,315,210,67.77,2022-02-01,13818,13818,13818
3,465,310,35.44,2019-06-26,13819,13819,13819
3,337.5,225,31.2,2021-01-24,13820,13820,13820
2,285,190,61.49,2022-02-15,13821,13821,13821
1,147,98,91.14,2021-10-18,13822,13822,13822
2,252.405,168.27,97.48,2020-12-13,13823,13823,13823
3,186.93,124.62,68.89,2022-09-05,13824,13824,13824
2,216.135,144.09,47.84,2019-07-24,13825,13825,13825
1,152.4,101.6,94.76,2021-10-11,13826,13826,13826
3,139.695,93.13,20,2020-01-04,13827,13827,13827
3,66.855,44.57,15,2020-01-24,13828,13828,13828
2,137.76,91.84,10.52,2020-12-26,13829,13829,13829
1,199.755,133.17,11.23,2020-01-17,13830,13830,13830
2,78.12,52.08,51.05,2019-12-07,13831,13831,13831
3,125.985,83.99,89.84,2020-05-07,13832,13832,13832
2,104.07,69.38,17.4,2021-09-05,13833,13833,13833
1,179.7,119.8,91.41,2022-09-14,13834,13834,13834
3,187.5,125,9.71,2021-07-06,13835,13835,13835
3,352.5,235,80.34,2020-10-06,13836,13836,13836
2,112.5,75,54.08,2019-10-26,13837,13837,13837
1,330,220,98.01,2022-07-30,13838,13838,13838
2,480,320,99.24,2021-07-08,13839,13839,13839
3,315,210,30,2020-04-07,13840,13840,13840
2,465,310,37.04,2019-06-27,13841,13841,13841
1,337.5,225,24,2019-07-06,13842,13842,13842
3,285,190,10,2021-03-17,13843,13843,13843
3,147,98,53.53,2020-11-24,13844,13844,13844
2,252.405,168.27,23,2021-02-03,13845,13845,13845
1,186.93,124.62,73.09,2021-02-03,13846,13846,13846
2,216.135,144.09,20.33,2021-06-02,13847,13847,13847
3,152.4,101.6,9.12,2022-09-15,13848,13848,13848
2,139.695,93.13,67.77,2021-07-03,13849,13849,13849
1,66.855,44.57,35.44,2020-05-04,13850,13850,13850
3,137.76,91.84,31.2,2022-08-14,13851,13851,13851
3,199.755,133.17,61.49,2020-03-27,13852,13852,13852
2,78.12,52.08,91.14,2021-01-26,13853,13853,13853
1,125.985,83.99,97.48,2021-03-07,13854,13854,13854
2,104.07,69.38,68.89,2022-06-29,13855,13855,13855
3,179.7,119.8,47.84,2021-10-14,13856,13856,13856
2,187.5,125,94.76,2021-06-25,13857,13857,13857
1,352.5,235,20,2020-05-04,13858,13858,13858
3,112.5,75,15,2020-02-11,13859,13859,13859
3,330,220,10.52,2020-07-04,13860,13860,13860
2,480,320,11.23,2022-06-20,13861,13861,13861
1,315,210,51.05,2021-05-07,13862,13862,13862
2,465,310,89.84,2021-10-10,13863,13863,13863
3,337.5,225,17.4,2022-05-18,13864,13864,13864
2,285,190,91.41,2020-06-23,13865,13865,13865
1,147,98,9.71,2021-06-03,13866,13866,13866
3,252.405,168.27,80.34,2022-12-07,13867,13867,13867
3,186.93,124.62,54.08,2019-08-20,13868,13868,13868
2,216.135,144.09,98.01,2020-10-16,13869,13869,13869
1,152.4,101.6,99.24,2021-10-02,13870,13870,13870
2,139.695,93.13,30,2020-03-03,13871,13871,13871
3,66.855,44.57,37.04,2022-01-23,13872,13872,13872
2,137.76,91.84,24,2019-11-07,13873,13873,13873
1,199.755,133.17,10,2021-05-03,13874,13874,13874
3,78.12,52.08,53.53,2020-12-03,13875,13875,13875
3,125.985,83.99,23,2022-06-14,13876,13876,13876
2,104.07,69.38,73.09,2021-03-02,13877,13877,13877
1,179.7,119.8,20.33,2021-11-21,13878,13878,13878
2,187.5,125,9.12,2022-02-21,13879,13879,13879
3,352.5,235,67.77,2020-02-05,13880,13880,13880
2,112.5,75,35.44,2022-03-03,13881,13881,13881
1,330,220,31.2,2020-11-20,13882,13882,13882
3,480,320,61.49,2021-05-27,13883,13883,13883
3,315,210,91.14,2021-09-18,13884,13884,13884
2,465,310,97.48,2022-09-14,13885,13885,13885
1,337.5,225,68.89,2022-01-25,13886,13886,13886
2,285,190,47.84,2021-10-18,13887,13887,13887
3,147,98,94.76,2020-06-15,13888,13888,13888
2,252.405,168.27,20,2021-10-30,13889,13889,13889
1,186.93,124.62,15,2020-11-04,13890,13890,13890
3,216.135,144.09,10.52,2019-06-26,13891,13891,13891
3,152.4,101.6,11.23,2020-06-08,13892,13892,13892
2,139.695,93.13,51.05,2022-12-07,13893,13893,13893
1,66.855,44.57,89.84,2020-03-22,13894,13894,13894
2,137.76,91.84,17.4,2021-11-16,13895,13895,13895
3,199.755,133.17,91.41,2021-04-26,13896,13896,13896
2,78.12,52.08,9.71,2019-07-07,13897,13897,13897
1,125.985,83.99,80.34,2022-10-25,13898,13898,13898
3,104.07,69.38,54.08,2020-05-31,13899,13899,13899
3,179.7,119.8,98.01,2020-05-14,13900,13900,13900
2,187.5,125,99.24,2019-12-06,13901,13901,13901
1,352.5,235,30,2020-07-01,13902,13902,13902
2,112.5,75,37.04,2022-10-03,13903,13903,13903
3,330,220,24,2019-09-09,13904,13904,13904
2,480,320,10,2020-03-14,13905,13905,13905
1,315,210,53.53,2021-06-05,13906,13906,13906
3,465,310,23,2022-10-26,13907,13907,13907
3,337.5,225,73.09,2020-07-25,13908,13908,13908
2,285,190,20.33,2021-07-18,13909,13909,13909
1,147,98,9.12,2020-11-29,13910,13910,13910
2,252.405,168.27,67.77,2020-07-02,13911,13911,13911
3,186.93,124.62,35.44,2020-02-11,13912,13912,13912
2,216.135,144.09,31.2,2022-06-06,13913,13913,13913
1,152.4,101.6,61.49,2022-09-28,13914,13914,13914
3,139.695,93.13,91.14,2021-07-14,13915,13915,13915
3,66.855,44.57,97.48,2020-03-27,13916,13916,13916
2,137.76,91.84,68.89,2019-12-22,13917,13917,13917
1,199.755,133.17,47.84,2019-08-08,13918,13918,13918
2,78.12,52.08,94.76,2021-02-09,13919,13919,13919
3,125.985,83.99,20,2021-04-12,13920,13920,13920
2,104.07,69.38,15,2021-01-12,13921,13921,13921
1,179.7,119.8,10.52,2020-06-12,13922,13922,13922
3,187.5,125,11.23,2019-11-17,13923,13923,13923
3,352.5,235,51.05,2021-01-14,13924,13924,13924
2,112.5,75,89.84,2020-11-02,13925,13925,13925
1,330,220,17.4,2021-07-07,13926,13926,13926
2,480,320,91.41,2022-06-15,13927,13927,13927
3,315,210,9.71,2021-11-16,13928,13928,13928
2,465,310,80.34,2021-06-29,13929,13929,13929
1,337.5,225,54.08,2019-08-14,13930,13930,13930
3,285,190,98.01,2020-12-04,13931,13931,13931
3,147,98,99.24,2022-07-11,13932,13932,13932
2,252.405,168.27,30,2021-10-06,13933,13933,13933
1,186.93,124.62,37.04,2020-12-24,13934,13934,13934
2,216.135,144.09,24,2022-04-17,13935,13935,13935
3,152.4,101.6,10,2021-07-31,13936,13936,13936
2,139.695,93.13,53.53,2019-09-14,13937,13937,13937
1,66.855,44.57,23,2021-12-30,13938,13938,13938
3,137.76,91.84,73.09,2022-02-21,13939,13939,13939
3,199.755,133.17,20.33,2020-07-19,13940,13940,13940
2,78.12,52.08,9.12,2022-01-28,13941,13941,13941
1,125.985,83.99,67.77,2022-12-24,13942,13942,13942
2,104.07,69.38,35.44,2020-06-15,13943,13943,13943
3,179.7,119.8,31.2,2022-09-09,13944,13944,13944
2,187.5,125,61.49,2021-01-17,13945,13945,13945
1,352.5,235,91.14,2022-06-06,13946,13946,13946
3,112.5,75,97.48,2021-05-25,13947,13947,13947
3,330,220,68.89,2020-05-29,13948,13948,13948
2,480,320,47.84,2022-07-21,13949,13949,13949
1,315,210,94.76,2022-09-22,13950,13950,13950
2,465,310,20,2020-02-23,13951,13951,13951
3,337.5,225,15,2022-06-04,13952,13952,13952
2,285,190,10.52,2019-07-17,13953,13953,13953
1,147,98,11.23,2021-12-05,13954,13954,13954
3,252.405,168.27,51.05,2021-03-01,13955,13955,13955
3,186.93,124.62,89.84,2021-11-01,13956,13956,13956
2,216.135,144.09,17.4,2022-12-23,13957,13957,13957
1,152.4,101.6,91.41,2021-07-11,13958,13958,13958
2,139.695,93.13,9.71,2021-01-30,13959,13959,13959
3,66.855,44.57,80.34,2022-03-01,13960,13960,13960
2,137.76,91.84,54.08,2021-02-23,13961,13961,13961
1,199.755,133.17,98.01,2022-05-28,13962,13962,13962
3,78.12,52.08,99.24,2022-12-25,13963,13963,13963
3,125.985,83.99,30,2021-12-22,13964,13964,13964
2,104.07,69.38,37.04,2021-03-08,13965,13965,13965
1,179.7,119.8,24,2019-09-12,13966,13966,13966
2,187.5,125,10,2022-08-21,13967,13967,13967
3,352.5,235,53.53,2020-10-21,13968,13968,13968
2,112.5,75,23,2019-12-30,13969,13969,13969
1,330,220,73.09,2021-01-05,13970,13970,13970
3,480,320,20.33,2022-07-12,13971,13971,13971
3,315,210,9.12,2021-10-31,13972,13972,13972
2,465,310,67.77,2021-06-08,13973,13973,13973
1,337.5,225,35.44,2020-04-06,13974,13974,13974
2,285,190,31.2,2019-06-23,13975,13975,13975
3,147,98,61.49,2022-05-16,13976,13976,13976
2,252.405,168.27,91.14,2022-09-30,13977,13977,13977
1,186.93,124.62,97.48,2019-08-04,13978,13978,13978
3,216.135,144.09,68.89,2021-11-16,13979,13979,13979
3,152.4,101.6,47.84,2021-12-20,13980,13980,13980
2,139.695,93.13,94.76,2019-11-18,13981,13981,13981
1,66.855,44.57,20,2020-09-23,13982,13982,13982
2,137.76,91.84,15,2022-09-09,13983,13983,13983
3,199.755,133.17,10.52,2020-09-28,13984,13984,13984
2,78.12,52.08,11.23,2021-01-10,13985,13985,13985
1,125.985,83.99,51.05,2022-04-23,13986,13986,13986
3,104.07,69.38,89.84,2021-07-18,13987,13987,13987
3,179.7,119.8,17.4,2019-09-29,13988,13988,13988
2,187.5,125,91.41,2020-10-22,13989,13989,13989
1,352.5,235,9.71,2021-05-14,13990,13990,13990
2,112.5,75,80.34,2021-04-15,13991,13991,13991
3,330,220,54.08,2019-08-10,13992,13992,13992
2,480,320,98.01,2021-07-11,13993,13993,13993
1,315,210,99.24,2022-10-19,13994,13994,13994
3,465,310,30,2020-06-13,13995,13995,13995
3,337.5,225,37.04,2021-11-02,13996,13996,13996
2,285,190,24,2021-10-12,13997,13997,13997
1,147,98,10,2022-06-30,13998,13998,13998
2,252.405,168.27,53.53,2020-12-21,13999,13999,13999
3,186.93,124.62,23,2020-11-09,14000,14000,14000
2,216.135,144.09,73.09,2020-06-15,14001,14001,14001
1,152.4,101.6,20.33,2020-08-25,14002,14002,14002
3,139.695,93.13,9.12,2021-08-17,14003,14003,14003
3,66.855,44.57,67.77,2021-08-14,14004,14004,14004
2,137.76,91.84,35.44,2020-12-20,14005,14005,14005
1,199.755,133.17,31.2,2020-03-01,14006,14006,14006
2,78.12,52.08,61.49,2021-10-04,14007,14007,14007
3,125.985,83.99,91.14,2021-10-09,14008,14008,14008
2,104.07,69.38,97.48,2021-12-27,14009,14009,14009
1,179.7,119.8,68.89,2020-03-05,14010,14010,14010
3,187.5,125,47.84,2019-07-20,14011,14011,14011
3,352.5,235,94.76,2022-06-26,14012,14012,14012
2,112.5,75,20,2020-12-03,14013,14013,14013
1,330,220,15,2022-04-13,14014,14014,14014
2,480,320,10.52,2020-08-22,14015,14015,14015
3,315,210,11.23,2020-09-30,14016,14016,14016
2,465,310,51.05,2019-09-04,14017,14017,14017
1,337.5,225,89.84,2021-04-29,14018,14018,14018
3,285,190,17.4,2020-04-14,14019,14019,14019
3,147,98,91.41,2020-04-24,14020,14020,14020
2,252.405,168.27,9.71,2019-09-30,14021,14021,14021
1,186.93,124.62,80.34,2021-06-08,14022,14022,14022
2,216.135,144.09,54.08,2020-06-01,14023,14023,14023
3,152.4,101.6,98.01,2021-11-03,14024,14024,14024
2,139.695,93.13,99.24,2020-02-02,14025,14025,14025
1,66.855,44.57,30,2019-09-13,14026,14026,14026
3,137.76,91.84,37.04,2020-08-25,14027,14027,14027
3,199.755,133.17,24,2021-04-22,14028,14028,14028
2,78.12,52.08,10,2019-08-09,14029,14029,14029
1,125.985,83.99,53.53,2022-04-12,14030,14030,14030
2,104.07,69.38,23,2022-01-28,14031,14031,14031
3,179.7,119.8,73.09,2021-04-02,14032,14032,14032
2,187.5,125,20.33,2021-11-23,14033,14033,14033
1,352.5,235,9.12,2022-04-05,14034,14034,14034
3,112.5,75,67.77,2019-08-10,14035,14035,14035
3,330,220,35.44,2022-02-27,14036,14036,14036
2,480,320,31.2,2019-08-08,14037,14037,14037
1,315,210,61.49,2022-05-04,14038,14038,14038
2,465,310,91.14,2020-10-05,14039,14039,14039
3,337.5,225,97.48,2021-01-27,14040,14040,14040
2,285,190,68.89,2019-08-14,14041,14041,14041
1,147,98,47.84,2021-11-25,14042,14042,14042
3,252.405,168.27,94.76,2019-09-29,14043,14043,14043
3,186.93,124.62,20,2022-04-13,14044,14044,14044
2,216.135,144.09,15,2020-12-10,14045,14045,14045
1,152.4,101.6,10.52,2022-11-19,14046,14046,14046
2,139.695,93.13,11.23,2021-08-16,14047,14047,14047
3,66.855,44.57,51.05,2021-06-13,14048,14048,14048
2,137.76,91.84,89.84,2021-02-02,14049,14049,14049
1,199.755,133.17,17.4,2022-03-07,14050,14050,14050
3,78.12,52.08,91.41,2022-12-02,14051,14051,14051
3,125.985,83.99,9.71,2019-12-16,14052,14052,14052
2,104.07,69.38,80.34,2022-05-27,14053,14053,14053
1,179.7,119.8,54.08,2020-03-29,14054,14054,14054
2,187.5,125,98.01,2021-01-12,14055,14055,14055
3,352.5,235,99.24,2022-08-12,14056,14056,14056
2,112.5,75,30,2022-03-27,14057,14057,14057
1,330,220,37.04,2022-02-15,14058,14058,14058
3,480,320,24,2021-10-11,14059,14059,14059
3,315,210,10,2020-08-24,14060,14060,14060
2,465,310,53.53,2021-06-17,14061,14061,14061
1,337.5,225,23,2021-01-12,14062,14062,14062
2,285,190,73.09,2021-12-03,14063,14063,14063
3,147,98,20.33,2019-11-03,14064,14064,14064
2,252.405,168.27,9.12,2019-07-03,14065,14065,14065
1,186.93,124.62,67.77,2021-10-09,14066,14066,14066
3,216.135,144.09,35.44,2021-09-06,14067,14067,14067
3,152.4,101.6,31.2,2020-08-30,14068,14068,14068
2,139.695,93.13,61.49,2019-08-05,14069,14069,14069
1,66.855,44.57,91.14,2022-10-16,14070,14070,14070
2,137.76,91.84,97.48,2021-12-19,14071,14071,14071
3,199.755,133.17,68.89,2019-08-15,14072,14072,14072
2,78.12,52.08,47.84,2020-05-28,14073,14073,14073
1,125.985,83.99,94.76,2019-12-11,14074,14074,14074
3,104.07,69.38,20,2022-05-15,14075,14075,14075
3,179.7,119.8,15,2021-06-06,14076,14076,14076
2,187.5,125,10.52,2021-04-28,14077,14077,14077
1,352.5,235,11.23,2022-01-22,14078,14078,14078
2,112.5,75,51.05,2021-08-15,14079,14079,14079
3,330,220,89.84,2019-07-17,14080,14080,14080
2,480,320,17.4,2022-08-10,14081,14081,14081
1,315,210,91.41,2021-01-08,14082,14082,14082
3,465,310,9.71,2022-07-06,14083,14083,14083
3,337.5,225,80.34,2020-07-01,14084,14084,14084
2,285,190,54.08,2022-08-19,14085,14085,14085
1,147,98,98.01,2020-11-20,14086,14086,14086
2,252.405,168.27,99.24,2020-12-14,14087,14087,14087
3,186.93,124.62,30,2019-10-30,14088,14088,14088
2,216.135,144.09,37.04,2022-08-24,14089,14089,14089
1,152.4,101.6,24,2020-02-22,14090,14090,14090
3,139.695,93.13,10,2019-11-01,14091,14091,14091
3,66.855,44.57,53.53,2019-09-13,14092,14092,14092
2,137.76,91.84,23,2022-08-15,14093,14093,14093
